subject,filename,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,optical_flow_path
sub0005,sub0005_11,1,54,91,135,dfme/sub0005_11/00054.png,dfme/sub0005_11/00091.png,dfme/sub0005_11/00135.png,optical_flow/dfme/apex/dfme_apex_19.png
sub0005,sub0005_12,2,49,96,159,dfme/sub0005_12/00049.png,dfme/sub0005_12/00096.png,dfme/sub0005_12/00159.png,optical_flow/dfme/apex/dfme_apex_20.png
sub0005,sub0005_13,1,21,66,120,dfme/sub0005_13/00021.png,dfme/sub0005_13/00066.png,dfme/sub0005_13/00120.png,optical_flow/dfme/apex/dfme_apex_21.png
sub0005,sub0005_14,1,37,126,175,dfme/sub0005_14/00037.png,dfme/sub0005_14/00126.png,dfme/sub0005_14/00175.png,optical_flow/dfme/apex/dfme_apex_22.png
sub0005,sub0005_15,0,0,117,149,dfme/sub0005_15/00000.png,dfme/sub0005_15/00117.png,dfme/sub0005_15/00149.png,optical_flow/dfme/apex/dfme_apex_23.png
sub0005,sub0005_16,0,40,124,181,dfme/sub0005_16/00040.png,dfme/sub0005_16/00124.png,dfme/sub0005_16/00181.png,optical_flow/dfme/apex/dfme_apex_24.png
sub0005,sub0005_17,6,48,136,171,dfme/sub0005_17/00048.png,dfme/sub0005_17/00136.png,dfme/sub0005_17/00171.png,optical_flow/dfme/apex/dfme_apex_25.png
sub0005,sub0005_18,2,0,113,248,dfme/sub0005_18/00000.png,dfme/sub0005_18/00113.png,dfme/sub0005_18/00248.png,optical_flow/dfme/apex/dfme_apex_26.png
sub0005,sub0005_19,0,0,94,110,dfme/sub0005_19/00000.png,dfme/sub0005_19/00094.png,dfme/sub0005_19/00110.png,optical_flow/dfme/apex/dfme_apex_27.png
sub0005,sub0005_20,0,0,28,102,dfme/sub0005_20/00000.png,dfme/sub0005_20/00028.png,dfme/sub0005_20/00102.png,optical_flow/dfme/apex/dfme_apex_28.png
sub0005,sub0005_21,2,0,98,156,dfme/sub0005_21/00000.png,dfme/sub0005_21/00098.png,dfme/sub0005_21/00156.png,optical_flow/dfme/apex/dfme_apex_29.png
sub0005,sub0005_22,2,0,73,185,dfme/sub0005_22/00000.png,dfme/sub0005_22/00073.png,dfme/sub0005_22/00185.png,optical_flow/dfme/apex/dfme_apex_30.png
sub0005,sub0005_23,5,0,90,142,dfme/sub0005_23/00000.png,dfme/sub0005_23/00090.png,dfme/sub0005_23/00142.png,optical_flow/dfme/apex/dfme_apex_31.png
sub0005,sub0005_24,2,21,129,208,dfme/sub0005_24/00021.png,dfme/sub0005_24/00129.png,dfme/sub0005_24/00208.png,optical_flow/dfme/apex/dfme_apex_32.png
sub0005,sub0005_25,2,0,101,177,dfme/sub0005_25/00000.png,dfme/sub0005_25/00101.png,dfme/sub0005_25/00177.png,optical_flow/dfme/apex/dfme_apex_33.png
sub0005,sub0005_26,2,28,107,189,dfme/sub0005_26/00028.png,dfme/sub0005_26/00107.png,dfme/sub0005_26/00189.png,optical_flow/dfme/apex/dfme_apex_34.png
sub0005,sub0005_27,2,0,111,217,dfme/sub0005_27/00000.png,dfme/sub0005_27/00111.png,dfme/sub0005_27/00217.png,optical_flow/dfme/apex/dfme_apex_35.png
sub0005,sub0005_28,2,38,129,178,dfme/sub0005_28/00038.png,dfme/sub0005_28/00129.png,dfme/sub0005_28/00178.png,optical_flow/dfme/apex/dfme_apex_36.png
sub0005,sub0005_29,2,0,75,197,dfme/sub0005_29/00000.png,dfme/sub0005_29/00075.png,dfme/sub0005_29/00197.png,optical_flow/dfme/apex/dfme_apex_37.png
sub0005,sub0005_30,2,0,84,232,dfme/sub0005_30/00000.png,dfme/sub0005_30/00084.png,dfme/sub0005_30/00232.png,optical_flow/dfme/apex/dfme_apex_38.png
sub0005,sub0005_31,4,65,181,220,dfme/sub0005_31/00065.png,dfme/sub0005_31/00181.png,dfme/sub0005_31/00220.png,optical_flow/dfme/apex/dfme_apex_39.png
sub0005,sub0005_32,2,0,121,242,dfme/sub0005_32/00000.png,dfme/sub0005_32/00121.png,dfme/sub0005_32/00242.png,optical_flow/dfme/apex/dfme_apex_40.png
sub0005,sub0005_33,6,0,106,247,dfme/sub0005_33/00000.png,dfme/sub0005_33/00106.png,dfme/sub0005_33/00247.png,optical_flow/dfme/apex/dfme_apex_41.png
sub0005,sub0005_34,2,0,100,212,dfme/sub0005_34/00000.png,dfme/sub0005_34/00100.png,dfme/sub0005_34/00212.png,optical_flow/dfme/apex/dfme_apex_42.png
sub0005,sub0005_35,2,13,140,180,dfme/sub0005_35/00013.png,dfme/sub0005_35/00140.png,dfme/sub0005_35/00180.png,optical_flow/dfme/apex/dfme_apex_43.png
sub0005,sub0005_36,2,0,149,200,dfme/sub0005_36/00000.png,dfme/sub0005_36/00149.png,dfme/sub0005_36/00200.png,optical_flow/dfme/apex/dfme_apex_44.png
sub0005,sub0005_37,2,0,109,247,dfme/sub0005_37/00000.png,dfme/sub0005_37/00109.png,dfme/sub0005_37/00247.png,optical_flow/dfme/apex/dfme_apex_45.png
sub0005,sub0005_38,2,44,137,248,dfme/sub0005_38/00044.png,dfme/sub0005_38/00137.png,dfme/sub0005_38/00248.png,optical_flow/dfme/apex/dfme_apex_46.png
sub0005,sub0005_39,2,0,100,197,dfme/sub0005_39/00000.png,dfme/sub0005_39/00100.png,dfme/sub0005_39/00197.png,optical_flow/dfme/apex/dfme_apex_47.png
sub0005,sub0005_40,2,0,92,206,dfme/sub0005_40/00000.png,dfme/sub0005_40/00092.png,dfme/sub0005_40/00206.png,optical_flow/dfme/apex/dfme_apex_48.png
sub0005,sub0005_41,2,0,86,198,dfme/sub0005_41/00000.png,dfme/sub0005_41/00086.png,dfme/sub0005_41/00198.png,optical_flow/dfme/apex/dfme_apex_49.png
sub0005,sub0005_42,2,0,111,217,dfme/sub0005_42/00000.png,dfme/sub0005_42/00111.png,dfme/sub0005_42/00217.png,optical_flow/dfme/apex/dfme_apex_50.png
sub0005,sub0005_43,2,0,130,228,dfme/sub0005_43/00000.png,dfme/sub0005_43/00130.png,dfme/sub0005_43/00228.png,optical_flow/dfme/apex/dfme_apex_51.png
sub0005,sub0005_44,2,0,120,186,dfme/sub0005_44/00000.png,dfme/sub0005_44/00120.png,dfme/sub0005_44/00186.png,optical_flow/dfme/apex/dfme_apex_52.png
sub0007,sub0007_01,6,27,132,276,dfme/sub0007_01/00027.png,dfme/sub0007_01/00132.png,dfme/sub0007_01/00276.png,optical_flow/dfme/apex/dfme_apex_53.png
sub0007,sub0007_02,6,19,128,180,dfme/sub0007_02/00019.png,dfme/sub0007_02/00128.png,dfme/sub0007_02/00180.png,optical_flow/dfme/apex/dfme_apex_54.png
sub0007,sub0007_03,0,20,116,219,dfme/sub0007_03/00020.png,dfme/sub0007_03/00116.png,dfme/sub0007_03/00219.png,optical_flow/dfme/apex/dfme_apex_55.png
sub0007,sub0007_04,1,16,90,126,dfme/sub0007_04/00016.png,dfme/sub0007_04/00090.png,dfme/sub0007_04/00126.png,optical_flow/dfme/apex/dfme_apex_56.png
sub0007,sub0007_05,0,60,85,175,dfme/sub0007_05/00060.png,dfme/sub0007_05/00085.png,dfme/sub0007_05/00175.png,optical_flow/dfme/apex/dfme_apex_57.png
sub0007,sub0007_06,0,11,116,199,dfme/sub0007_06/00011.png,dfme/sub0007_06/00116.png,dfme/sub0007_06/00199.png,optical_flow/dfme/apex/dfme_apex_58.png
sub0007,sub0007_07,0,40,103,151,dfme/sub0007_07/00040.png,dfme/sub0007_07/00103.png,dfme/sub0007_07/00151.png,optical_flow/dfme/apex/dfme_apex_59.png
sub0007,sub0007_08,2,73,111,170,dfme/sub0007_08/00073.png,dfme/sub0007_08/00111.png,dfme/sub0007_08/00170.png,optical_flow/dfme/apex/dfme_apex_60.png
sub0007,sub0007_09,6,27,115,167,dfme/sub0007_09/00027.png,dfme/sub0007_09/00115.png,dfme/sub0007_09/00167.png,optical_flow/dfme/apex/dfme_apex_61.png
sub0007,sub0007_10,2,18,44,83,dfme/sub0007_10/00018.png,dfme/sub0007_10/00044.png,dfme/sub0007_10/00083.png,optical_flow/dfme/apex/dfme_apex_62.png
sub0007,sub0007_11,0,3,53,122,dfme/sub0007_11/00003.png,dfme/sub0007_11/00053.png,dfme/sub0007_11/00122.png,optical_flow/dfme/apex/dfme_apex_63.png
sub0007,sub0007_12,0,39,155,241,dfme/sub0007_12/00039.png,dfme/sub0007_12/00155.png,dfme/sub0007_12/00241.png,optical_flow/dfme/apex/dfme_apex_64.png
sub0007,sub0007_13,2,29,101,217,dfme/sub0007_13/00029.png,dfme/sub0007_13/00101.png,dfme/sub0007_13/00217.png,optical_flow/dfme/apex/dfme_apex_65.png
sub0007,sub0007_14,2,0,147,248,dfme/sub0007_14/00000.png,dfme/sub0007_14/00147.png,dfme/sub0007_14/00248.png,optical_flow/dfme/apex/dfme_apex_66.png
sub0009,sub0009_01,1,50,150,200,dfme/sub0009_01/00050.png,dfme/sub0009_01/00150.png,dfme/sub0009_01/00200.png,optical_flow/dfme/apex/dfme_apex_67.png
sub0009,sub0009_02,2,25,109,200,dfme/sub0009_02/00025.png,dfme/sub0009_02/00109.png,dfme/sub0009_02/00200.png,optical_flow/dfme/apex/dfme_apex_68.png
sub0009,sub0009_03,0,0,86,201,dfme/sub0009_03/00000.png,dfme/sub0009_03/00086.png,dfme/sub0009_03/00201.png,optical_flow/dfme/apex/dfme_apex_69.png
sub0009,sub0009_04,1,50,140,240,dfme/sub0009_04/00050.png,dfme/sub0009_04/00140.png,dfme/sub0009_04/00240.png,optical_flow/dfme/apex/dfme_apex_70.png
sub0009,sub0009_05,5,15,110,200,dfme/sub0009_05/00015.png,dfme/sub0009_05/00110.png,dfme/sub0009_05/00200.png,optical_flow/dfme/apex/dfme_apex_71.png
sub0009,sub0009_06,5,100,165,225,dfme/sub0009_06/00100.png,dfme/sub0009_06/00165.png,dfme/sub0009_06/00225.png,optical_flow/dfme/apex/dfme_apex_72.png
sub0009,sub0009_07,5,20,125,250,dfme/sub0009_07/00020.png,dfme/sub0009_07/00125.png,dfme/sub0009_07/00250.png,optical_flow/dfme/apex/dfme_apex_73.png
sub0009,sub0009_08,5,20,150,240,dfme/sub0009_08/00020.png,dfme/sub0009_08/00150.png,dfme/sub0009_08/00240.png,optical_flow/dfme/apex/dfme_apex_74.png
sub0009,sub0009_09,5,10,100,160,dfme/sub0009_09/00010.png,dfme/sub0009_09/00100.png,dfme/sub0009_09/00160.png,optical_flow/dfme/apex/dfme_apex_75.png
sub0009,sub0009_10,2,0,168,249,dfme/sub0009_10/00000.png,dfme/sub0009_10/00168.png,dfme/sub0009_10/00249.png,optical_flow/dfme/apex/dfme_apex_76.png
sub0009,sub0009_11,5,0,80,160,dfme/sub0009_11/00000.png,dfme/sub0009_11/00080.png,dfme/sub0009_11/00160.png,optical_flow/dfme/apex/dfme_apex_77.png
sub0009,sub0009_12,5,180,250,330,dfme/sub0009_12/00180.png,dfme/sub0009_12/00250.png,dfme/sub0009_12/00330.png,optical_flow/dfme/apex/dfme_apex_78.png
sub0009,sub0009_13,5,20,80,140,dfme/sub0009_13/00020.png,dfme/sub0009_13/00080.png,dfme/sub0009_13/00140.png,optical_flow/dfme/apex/dfme_apex_79.png
sub0009,sub0009_14,1,20,70,120,dfme/sub0009_14/00020.png,dfme/sub0009_14/00070.png,dfme/sub0009_14/00120.png,optical_flow/dfme/apex/dfme_apex_80.png
sub0009,sub0009_15,5,10,90,200,dfme/sub0009_15/00010.png,dfme/sub0009_15/00090.png,dfme/sub0009_15/00200.png,optical_flow/dfme/apex/dfme_apex_81.png
sub0009,sub0009_16,5,10,90,130,dfme/sub0009_16/00010.png,dfme/sub0009_16/00090.png,dfme/sub0009_16/00130.png,optical_flow/dfme/apex/dfme_apex_82.png
sub0009,sub0009_17,0,0,117,211,dfme/sub0009_17/00000.png,dfme/sub0009_17/00117.png,dfme/sub0009_17/00211.png,optical_flow/dfme/apex/dfme_apex_83.png
sub0009,sub0009_18,4,18,104,250,dfme/sub0009_18/00018.png,dfme/sub0009_18/00104.png,dfme/sub0009_18/00250.png,optical_flow/dfme/apex/dfme_apex_84.png
sub0009,sub0009_19,4,40,170,270,dfme/sub0009_19/00040.png,dfme/sub0009_19/00170.png,dfme/sub0009_19/00270.png,optical_flow/dfme/apex/dfme_apex_85.png
sub0009,sub0009_20,4,50,180,270,dfme/sub0009_20/00050.png,dfme/sub0009_20/00180.png,dfme/sub0009_20/00270.png,optical_flow/dfme/apex/dfme_apex_86.png
sub0009,sub0009_21,1,50,160,240,dfme/sub0009_21/00050.png,dfme/sub0009_21/00160.png,dfme/sub0009_21/00240.png,optical_flow/dfme/apex/dfme_apex_87.png
sub0009,sub0009_22,2,30,80,120,dfme/sub0009_22/00030.png,dfme/sub0009_22/00080.png,dfme/sub0009_22/00120.png,optical_flow/dfme/apex/dfme_apex_88.png
sub0009,sub0009_23,1,60,160,230,dfme/sub0009_23/00060.png,dfme/sub0009_23/00160.png,dfme/sub0009_23/00230.png,optical_flow/dfme/apex/dfme_apex_89.png
sub0009,sub0009_24,2,0,100,220,dfme/sub0009_24/00000.png,dfme/sub0009_24/00100.png,dfme/sub0009_24/00220.png,optical_flow/dfme/apex/dfme_apex_90.png
sub0009,sub0009_25,2,20,110,180,dfme/sub0009_25/00020.png,dfme/sub0009_25/00110.png,dfme/sub0009_25/00180.png,optical_flow/dfme/apex/dfme_apex_91.png
sub0009,sub0009_26,3,10,110,210,dfme/sub0009_26/00010.png,dfme/sub0009_26/00110.png,dfme/sub0009_26/00210.png,optical_flow/dfme/apex/dfme_apex_92.png
sub0009,sub0009_27,3,10,70,235,dfme/sub0009_27/00010.png,dfme/sub0009_27/00070.png,dfme/sub0009_27/00235.png,optical_flow/dfme/apex/dfme_apex_93.png
sub0009,sub0009_28,6,0,50,224,dfme/sub0009_28/00000.png,dfme/sub0009_28/00050.png,dfme/sub0009_28/00224.png,optical_flow/dfme/apex/dfme_apex_94.png
sub0009,sub0009_29,1,16,130,240,dfme/sub0009_29/00016.png,dfme/sub0009_29/00130.png,dfme/sub0009_29/00240.png,optical_flow/dfme/apex/dfme_apex_95.png
sub0009,sub0009_30,6,20,120,200,dfme/sub0009_30/00020.png,dfme/sub0009_30/00120.png,dfme/sub0009_30/00200.png,optical_flow/dfme/apex/dfme_apex_96.png
sub0009,sub0009_31,1,0,150,200,dfme/sub0009_31/00000.png,dfme/sub0009_31/00150.png,dfme/sub0009_31/00200.png,optical_flow/dfme/apex/dfme_apex_97.png
sub0009,sub0009_32,3,20,140,200,dfme/sub0009_32/00020.png,dfme/sub0009_32/00140.png,dfme/sub0009_32/00200.png,optical_flow/dfme/apex/dfme_apex_98.png
sub0009,sub0009_33,2,10,100,210,dfme/sub0009_33/00010.png,dfme/sub0009_33/00100.png,dfme/sub0009_33/00210.png,optical_flow/dfme/apex/dfme_apex_99.png
sub0009,sub0009_34,6,72,180,240,dfme/sub0009_34/00072.png,dfme/sub0009_34/00180.png,dfme/sub0009_34/00240.png,optical_flow/dfme/apex/dfme_apex_100.png
sub0009,sub0009_35,0,40,140,180,dfme/sub0009_35/00040.png,dfme/sub0009_35/00140.png,dfme/sub0009_35/00180.png,optical_flow/dfme/apex/dfme_apex_101.png
sub0009,sub0009_36,5,30,120,170,dfme/sub0009_36/00030.png,dfme/sub0009_36/00120.png,dfme/sub0009_36/00170.png,optical_flow/dfme/apex/dfme_apex_102.png
sub0009,sub0009_37,5,0,82,157,dfme/sub0009_37/00000.png,dfme/sub0009_37/00082.png,dfme/sub0009_37/00157.png,optical_flow/dfme/apex/dfme_apex_103.png
sub0009,sub0009_38,5,20,120,220,dfme/sub0009_38/00020.png,dfme/sub0009_38/00120.png,dfme/sub0009_38/00220.png,optical_flow/dfme/apex/dfme_apex_104.png
sub0009,sub0009_39,0,11,104,223,dfme/sub0009_39/00011.png,dfme/sub0009_39/00104.png,dfme/sub0009_39/00223.png,optical_flow/dfme/apex/dfme_apex_105.png
sub0009,sub0009_40,0,0,63,118,dfme/sub0009_40/00000.png,dfme/sub0009_40/00063.png,dfme/sub0009_40/00118.png,optical_flow/dfme/apex/dfme_apex_106.png
sub0009,sub0009_41,2,20,100,220,dfme/sub0009_41/00020.png,dfme/sub0009_41/00100.png,dfme/sub0009_41/00220.png,optical_flow/dfme/apex/dfme_apex_107.png
sub0009,sub0009_42,2,0,150,247,dfme/sub0009_42/00000.png,dfme/sub0009_42/00150.png,dfme/sub0009_42/00247.png,optical_flow/dfme/apex/dfme_apex_108.png
sub0009,sub0009_43,4,10,110,210,dfme/sub0009_43/00010.png,dfme/sub0009_43/00110.png,dfme/sub0009_43/00210.png,optical_flow/dfme/apex/dfme_apex_109.png
sub0009,sub0009_44,3,0,115,180,dfme/sub0009_44/00000.png,dfme/sub0009_44/00115.png,dfme/sub0009_44/00180.png,optical_flow/dfme/apex/dfme_apex_110.png
sub0009,sub0009_45,6,0,100,200,dfme/sub0009_45/00000.png,dfme/sub0009_45/00100.png,dfme/sub0009_45/00200.png,optical_flow/dfme/apex/dfme_apex_111.png
sub0010,sub0010_01,6,0,65,187,dfme/sub0010_01/00000.png,dfme/sub0010_01/00065.png,dfme/sub0010_01/00187.png,optical_flow/dfme/apex/dfme_apex_112.png
sub0010,sub0010_02,5,0,130,179,dfme/sub0010_02/00000.png,dfme/sub0010_02/00130.png,dfme/sub0010_02/00179.png,optical_flow/dfme/apex/dfme_apex_113.png
sub0010,sub0010_03,5,40,112,180,dfme/sub0010_03/00040.png,dfme/sub0010_03/00112.png,dfme/sub0010_03/00180.png,optical_flow/dfme/apex/dfme_apex_114.png
sub0010,sub0010_04,5,12,67,136,dfme/sub0010_04/00012.png,dfme/sub0010_04/00067.png,dfme/sub0010_04/00136.png,optical_flow/dfme/apex/dfme_apex_115.png
sub0010,sub0010_05,5,18,62,101,dfme/sub0010_05/00018.png,dfme/sub0010_05/00062.png,dfme/sub0010_05/00101.png,optical_flow/dfme/apex/dfme_apex_116.png
sub0010,sub0010_06,1,0,173,221,dfme/sub0010_06/00000.png,dfme/sub0010_06/00173.png,dfme/sub0010_06/00221.png,optical_flow/dfme/apex/dfme_apex_117.png
sub0010,sub0010_07,5,0,49,181,dfme/sub0010_07/00000.png,dfme/sub0010_07/00049.png,dfme/sub0010_07/00181.png,optical_flow/dfme/apex/dfme_apex_118.png
sub0010,sub0010_08,5,0,50,129,dfme/sub0010_08/00000.png,dfme/sub0010_08/00050.png,dfme/sub0010_08/00129.png,optical_flow/dfme/apex/dfme_apex_119.png
sub0010,sub0010_09,5,0,105,188,dfme/sub0010_09/00000.png,dfme/sub0010_09/00105.png,dfme/sub0010_09/00188.png,optical_flow/dfme/apex/dfme_apex_120.png
sub0010,sub0010_10,5,10,83,141,dfme/sub0010_10/00010.png,dfme/sub0010_10/00083.png,dfme/sub0010_10/00141.png,optical_flow/dfme/apex/dfme_apex_121.png
sub0010,sub0010_11,5,5,44,91,dfme/sub0010_11/00005.png,dfme/sub0010_11/00044.png,dfme/sub0010_11/00091.png,optical_flow/dfme/apex/dfme_apex_122.png
sub0010,sub0010_12,5,5,66,136,dfme/sub0010_12/00005.png,dfme/sub0010_12/00066.png,dfme/sub0010_12/00136.png,optical_flow/dfme/apex/dfme_apex_123.png
sub0010,sub0010_13,5,26,75,160,dfme/sub0010_13/00026.png,dfme/sub0010_13/00075.png,dfme/sub0010_13/00160.png,optical_flow/dfme/apex/dfme_apex_124.png
sub0010,sub0010_14,5,0,53,138,dfme/sub0010_14/00000.png,dfme/sub0010_14/00053.png,dfme/sub0010_14/00138.png,optical_flow/dfme/apex/dfme_apex_125.png
sub0010,sub0010_15,6,0,59,131,dfme/sub0010_15/00000.png,dfme/sub0010_15/00059.png,dfme/sub0010_15/00131.png,optical_flow/dfme/apex/dfme_apex_126.png
sub0010,sub0010_16,6,0,56,128,dfme/sub0010_16/00000.png,dfme/sub0010_16/00056.png,dfme/sub0010_16/00128.png,optical_flow/dfme/apex/dfme_apex_127.png
sub0010,sub0010_17,1,0,76,214,dfme/sub0010_17/00000.png,dfme/sub0010_17/00076.png,dfme/sub0010_17/00214.png,optical_flow/dfme/apex/dfme_apex_128.png
sub0010,sub0010_18,1,0,106,201,dfme/sub0010_18/00000.png,dfme/sub0010_18/00106.png,dfme/sub0010_18/00201.png,optical_flow/dfme/apex/dfme_apex_129.png
sub0010,sub0010_19,1,0,117,245,dfme/sub0010_19/00000.png,dfme/sub0010_19/00117.png,dfme/sub0010_19/00245.png,optical_flow/dfme/apex/dfme_apex_130.png
sub0010,sub0010_20,2,0,117,218,dfme/sub0010_20/00000.png,dfme/sub0010_20/00117.png,dfme/sub0010_20/00218.png,optical_flow/dfme/apex/dfme_apex_131.png
sub0010,sub0010_21,4,25,130,202,dfme/sub0010_21/00025.png,dfme/sub0010_21/00130.png,dfme/sub0010_21/00202.png,optical_flow/dfme/apex/dfme_apex_132.png
sub0010,sub0010_22,2,0,126,234,dfme/sub0010_22/00000.png,dfme/sub0010_22/00126.png,dfme/sub0010_22/00234.png,optical_flow/dfme/apex/dfme_apex_133.png
sub0011,sub0011_01,2,22,82,138,dfme/sub0011_01/00022.png,dfme/sub0011_01/00082.png,dfme/sub0011_01/00138.png,optical_flow/dfme/apex/dfme_apex_134.png
sub0011,sub0011_02,5,0,82,200,dfme/sub0011_02/00000.png,dfme/sub0011_02/00082.png,dfme/sub0011_02/00200.png,optical_flow/dfme/apex/dfme_apex_135.png
sub0011,sub0011_03,2,4,93,150,dfme/sub0011_03/00004.png,dfme/sub0011_03/00093.png,dfme/sub0011_03/00150.png,optical_flow/dfme/apex/dfme_apex_136.png
sub0011,sub0011_04,2,10,130,210,dfme/sub0011_04/00010.png,dfme/sub0011_04/00130.png,dfme/sub0011_04/00210.png,optical_flow/dfme/apex/dfme_apex_137.png
sub0011,sub0011_05,0,20,80,180,dfme/sub0011_05/00020.png,dfme/sub0011_05/00080.png,dfme/sub0011_05/00180.png,optical_flow/dfme/apex/dfme_apex_138.png
sub0011,sub0011_06,2,0,120,180,dfme/sub0011_06/00000.png,dfme/sub0011_06/00120.png,dfme/sub0011_06/00180.png,optical_flow/dfme/apex/dfme_apex_139.png
sub0011,sub0011_07,5,20,120,220,dfme/sub0011_07/00020.png,dfme/sub0011_07/00120.png,dfme/sub0011_07/00220.png,optical_flow/dfme/apex/dfme_apex_140.png
sub0011,sub0011_08,0,0,65,150,dfme/sub0011_08/00000.png,dfme/sub0011_08/00065.png,dfme/sub0011_08/00150.png,optical_flow/dfme/apex/dfme_apex_141.png
sub0011,sub0011_09,4,0,140,180,dfme/sub0011_09/00000.png,dfme/sub0011_09/00140.png,dfme/sub0011_09/00180.png,optical_flow/dfme/apex/dfme_apex_142.png
sub0011,sub0011_10,1,0,80,180,dfme/sub0011_10/00000.png,dfme/sub0011_10/00080.png,dfme/sub0011_10/00180.png,optical_flow/dfme/apex/dfme_apex_143.png
sub0011,sub0011_11,0,0,44,200,dfme/sub0011_11/00000.png,dfme/sub0011_11/00044.png,dfme/sub0011_11/00200.png,optical_flow/dfme/apex/dfme_apex_144.png
sub0011,sub0011_12,0,6,97,190,dfme/sub0011_12/00006.png,dfme/sub0011_12/00097.png,dfme/sub0011_12/00190.png,optical_flow/dfme/apex/dfme_apex_145.png
sub0011,sub0011_13,2,5,131,211,dfme/sub0011_13/00005.png,dfme/sub0011_13/00131.png,dfme/sub0011_13/00211.png,optical_flow/dfme/apex/dfme_apex_146.png
sub0011,sub0011_14,0,10,140,180,dfme/sub0011_14/00010.png,dfme/sub0011_14/00140.png,dfme/sub0011_14/00180.png,optical_flow/dfme/apex/dfme_apex_147.png
sub0011,sub0011_15,0,30,140,189,dfme/sub0011_15/00030.png,dfme/sub0011_15/00140.png,dfme/sub0011_15/00189.png,optical_flow/dfme/apex/dfme_apex_148.png
sub0011,sub0011_16,0,0,91,240,dfme/sub0011_16/00000.png,dfme/sub0011_16/00091.png,dfme/sub0011_16/00240.png,optical_flow/dfme/apex/dfme_apex_149.png
