subject,filename,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,optical_flow_path
sub0003,sub0003_05,5,34,92,134,dfme/sub0003_05/00034.png,dfme/sub0003_05/00092.png,dfme/sub0003_05/00134.png,optical_flow/dfme/4_frames/dfme_4_frames_00018.png
sub0003,sub0003_05,5,34,93,134,dfme/sub0003_05/00034.png,dfme/sub0003_05/00093.png,dfme/sub0003_05/00134.png,optical_flow/dfme/4_frames/dfme_4_frames_00019.png
sub0003,sub0003_06,5,39,87,119,dfme/sub0003_06/00039.png,dfme/sub0003_06/00087.png,dfme/sub0003_06/00119.png,optical_flow/dfme/4_frames/dfme_4_frames_00020.png
sub0003,sub0003_06,5,39,88,119,dfme/sub0003_06/00039.png,dfme/sub0003_06/00088.png,dfme/sub0003_06/00119.png,optical_flow/dfme/4_frames/dfme_4_frames_00021.png
sub0003,sub0003_06,5,39,90,119,dfme/sub0003_06/00039.png,dfme/sub0003_06/00090.png,dfme/sub0003_06/00119.png,optical_flow/dfme/4_frames/dfme_4_frames_00022.png
sub0003,sub0003_06,5,39,91,119,dfme/sub0003_06/00039.png,dfme/sub0003_06/00091.png,dfme/sub0003_06/00119.png,optical_flow/dfme/4_frames/dfme_4_frames_00023.png
sub0003,sub0003_07,2,60,110,159,dfme/sub0003_07/00060.png,dfme/sub0003_07/00110.png,dfme/sub0003_07/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00024.png
sub0003,sub0003_07,2,60,111,159,dfme/sub0003_07/00060.png,dfme/sub0003_07/00111.png,dfme/sub0003_07/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00025.png
sub0003,sub0003_07,2,60,113,159,dfme/sub0003_07/00060.png,dfme/sub0003_07/00113.png,dfme/sub0003_07/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00026.png
sub0003,sub0003_07,2,60,114,159,dfme/sub0003_07/00060.png,dfme/sub0003_07/00114.png,dfme/sub0003_07/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00027.png
sub0004,sub0004_01,5,24,132,168,dfme/sub0004_01/00024.png,dfme/sub0004_01/00132.png,dfme/sub0004_01/00168.png,optical_flow/dfme/4_frames/dfme_4_frames_00028.png
sub0004,sub0004_01,5,24,133,168,dfme/sub0004_01/00024.png,dfme/sub0004_01/00133.png,dfme/sub0004_01/00168.png,optical_flow/dfme/4_frames/dfme_4_frames_00029.png
sub0004,sub0004_01,5,24,135,168,dfme/sub0004_01/00024.png,dfme/sub0004_01/00135.png,dfme/sub0004_01/00168.png,optical_flow/dfme/4_frames/dfme_4_frames_00030.png
sub0004,sub0004_01,5,24,136,168,dfme/sub0004_01/00024.png,dfme/sub0004_01/00136.png,dfme/sub0004_01/00168.png,optical_flow/dfme/4_frames/dfme_4_frames_00031.png
sub0004,sub0004_02,6,24,93,157,dfme/sub0004_02/00024.png,dfme/sub0004_02/00093.png,dfme/sub0004_02/00157.png,optical_flow/dfme/4_frames/dfme_4_frames_00032.png
sub0004,sub0004_02,6,24,94,157,dfme/sub0004_02/00024.png,dfme/sub0004_02/00094.png,dfme/sub0004_02/00157.png,optical_flow/dfme/4_frames/dfme_4_frames_00033.png
sub0004,sub0004_02,6,24,96,157,dfme/sub0004_02/00024.png,dfme/sub0004_02/00096.png,dfme/sub0004_02/00157.png,optical_flow/dfme/4_frames/dfme_4_frames_00034.png
sub0004,sub0004_02,6,24,97,157,dfme/sub0004_02/00024.png,dfme/sub0004_02/00097.png,dfme/sub0004_02/00157.png,optical_flow/dfme/4_frames/dfme_4_frames_00035.png
sub0005,sub0005_01,4,0,121,227,dfme/sub0005_01/00000.png,dfme/sub0005_01/00121.png,dfme/sub0005_01/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00036.png
sub0005,sub0005_01,4,0,122,227,dfme/sub0005_01/00000.png,dfme/sub0005_01/00122.png,dfme/sub0005_01/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00037.png
sub0005,sub0005_01,4,0,124,227,dfme/sub0005_01/00000.png,dfme/sub0005_01/00124.png,dfme/sub0005_01/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00038.png
sub0005,sub0005_01,4,0,125,227,dfme/sub0005_01/00000.png,dfme/sub0005_01/00125.png,dfme/sub0005_01/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00039.png
sub0005,sub0005_02,4,0,120,227,dfme/sub0005_02/00000.png,dfme/sub0005_02/00120.png,dfme/sub0005_02/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00040.png
sub0005,sub0005_02,4,0,121,227,dfme/sub0005_02/00000.png,dfme/sub0005_02/00121.png,dfme/sub0005_02/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00041.png
sub0005,sub0005_02,4,0,123,227,dfme/sub0005_02/00000.png,dfme/sub0005_02/00123.png,dfme/sub0005_02/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00042.png
sub0005,sub0005_02,4,0,124,227,dfme/sub0005_02/00000.png,dfme/sub0005_02/00124.png,dfme/sub0005_02/00227.png,optical_flow/dfme/4_frames/dfme_4_frames_00043.png
sub0005,sub0005_03,5,49,125,217,dfme/sub0005_03/00049.png,dfme/sub0005_03/00125.png,dfme/sub0005_03/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00044.png
sub0005,sub0005_03,5,49,126,217,dfme/sub0005_03/00049.png,dfme/sub0005_03/00126.png,dfme/sub0005_03/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00045.png
sub0005,sub0005_03,5,49,128,217,dfme/sub0005_03/00049.png,dfme/sub0005_03/00128.png,dfme/sub0005_03/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00046.png
sub0005,sub0005_03,5,49,129,217,dfme/sub0005_03/00049.png,dfme/sub0005_03/00129.png,dfme/sub0005_03/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00047.png
sub0005,sub0005_04,5,70,120,150,dfme/sub0005_04/00070.png,dfme/sub0005_04/00120.png,dfme/sub0005_04/00150.png,optical_flow/dfme/4_frames/dfme_4_frames_00048.png
sub0005,sub0005_04,5,70,121,150,dfme/sub0005_04/00070.png,dfme/sub0005_04/00121.png,dfme/sub0005_04/00150.png,optical_flow/dfme/4_frames/dfme_4_frames_00049.png
sub0005,sub0005_04,5,70,123,150,dfme/sub0005_04/00070.png,dfme/sub0005_04/00123.png,dfme/sub0005_04/00150.png,optical_flow/dfme/4_frames/dfme_4_frames_00050.png
sub0005,sub0005_04,5,70,124,150,dfme/sub0005_04/00070.png,dfme/sub0005_04/00124.png,dfme/sub0005_04/00150.png,optical_flow/dfme/4_frames/dfme_4_frames_00051.png
sub0005,sub0005_05,5,161,286,387,dfme/sub0005_05/00161.png,dfme/sub0005_05/00286.png,dfme/sub0005_05/00387.png,optical_flow/dfme/4_frames/dfme_4_frames_00052.png
sub0005,sub0005_05,5,161,287,387,dfme/sub0005_05/00161.png,dfme/sub0005_05/00287.png,dfme/sub0005_05/00387.png,optical_flow/dfme/4_frames/dfme_4_frames_00053.png
sub0005,sub0005_05,5,161,289,387,dfme/sub0005_05/00161.png,dfme/sub0005_05/00289.png,dfme/sub0005_05/00387.png,optical_flow/dfme/4_frames/dfme_4_frames_00054.png
sub0005,sub0005_05,5,161,290,387,dfme/sub0005_05/00161.png,dfme/sub0005_05/00290.png,dfme/sub0005_05/00387.png,optical_flow/dfme/4_frames/dfme_4_frames_00055.png
sub0005,sub0005_06,5,0,118,152,dfme/sub0005_06/00000.png,dfme/sub0005_06/00118.png,dfme/sub0005_06/00152.png,optical_flow/dfme/4_frames/dfme_4_frames_00056.png
sub0005,sub0005_06,5,0,119,152,dfme/sub0005_06/00000.png,dfme/sub0005_06/00119.png,dfme/sub0005_06/00152.png,optical_flow/dfme/4_frames/dfme_4_frames_00057.png
sub0005,sub0005_06,5,0,121,152,dfme/sub0005_06/00000.png,dfme/sub0005_06/00121.png,dfme/sub0005_06/00152.png,optical_flow/dfme/4_frames/dfme_4_frames_00058.png
sub0005,sub0005_06,5,0,122,152,dfme/sub0005_06/00000.png,dfme/sub0005_06/00122.png,dfme/sub0005_06/00152.png,optical_flow/dfme/4_frames/dfme_4_frames_00059.png
sub0005,sub0005_07,5,56,119,144,dfme/sub0005_07/00056.png,dfme/sub0005_07/00119.png,dfme/sub0005_07/00144.png,optical_flow/dfme/4_frames/dfme_4_frames_00060.png
sub0005,sub0005_07,5,56,120,144,dfme/sub0005_07/00056.png,dfme/sub0005_07/00120.png,dfme/sub0005_07/00144.png,optical_flow/dfme/4_frames/dfme_4_frames_00061.png
sub0005,sub0005_07,5,56,122,144,dfme/sub0005_07/00056.png,dfme/sub0005_07/00122.png,dfme/sub0005_07/00144.png,optical_flow/dfme/4_frames/dfme_4_frames_00062.png
sub0005,sub0005_07,5,56,123,144,dfme/sub0005_07/00056.png,dfme/sub0005_07/00123.png,dfme/sub0005_07/00144.png,optical_flow/dfme/4_frames/dfme_4_frames_00063.png
sub0005,sub0005_08,5,16,75,112,dfme/sub0005_08/00016.png,dfme/sub0005_08/00075.png,dfme/sub0005_08/00112.png,optical_flow/dfme/4_frames/dfme_4_frames_00064.png
sub0005,sub0005_08,5,16,76,112,dfme/sub0005_08/00016.png,dfme/sub0005_08/00076.png,dfme/sub0005_08/00112.png,optical_flow/dfme/4_frames/dfme_4_frames_00065.png
sub0005,sub0005_08,5,16,78,112,dfme/sub0005_08/00016.png,dfme/sub0005_08/00078.png,dfme/sub0005_08/00112.png,optical_flow/dfme/4_frames/dfme_4_frames_00066.png
sub0005,sub0005_08,5,16,79,112,dfme/sub0005_08/00016.png,dfme/sub0005_08/00079.png,dfme/sub0005_08/00112.png,optical_flow/dfme/4_frames/dfme_4_frames_00067.png
sub0005,sub0005_09,5,28,117,182,dfme/sub0005_09/00028.png,dfme/sub0005_09/00117.png,dfme/sub0005_09/00182.png,optical_flow/dfme/4_frames/dfme_4_frames_00068.png
sub0005,sub0005_09,5,28,118,182,dfme/sub0005_09/00028.png,dfme/sub0005_09/00118.png,dfme/sub0005_09/00182.png,optical_flow/dfme/4_frames/dfme_4_frames_00069.png
sub0005,sub0005_09,5,28,120,182,dfme/sub0005_09/00028.png,dfme/sub0005_09/00120.png,dfme/sub0005_09/00182.png,optical_flow/dfme/4_frames/dfme_4_frames_00070.png
sub0005,sub0005_09,5,28,121,182,dfme/sub0005_09/00028.png,dfme/sub0005_09/00121.png,dfme/sub0005_09/00182.png,optical_flow/dfme/4_frames/dfme_4_frames_00071.png
sub0005,sub0005_10,4,0,187,244,dfme/sub0005_10/00000.png,dfme/sub0005_10/00187.png,dfme/sub0005_10/00244.png,optical_flow/dfme/4_frames/dfme_4_frames_00072.png
sub0005,sub0005_10,4,0,188,244,dfme/sub0005_10/00000.png,dfme/sub0005_10/00188.png,dfme/sub0005_10/00244.png,optical_flow/dfme/4_frames/dfme_4_frames_00073.png
sub0005,sub0005_10,4,0,190,244,dfme/sub0005_10/00000.png,dfme/sub0005_10/00190.png,dfme/sub0005_10/00244.png,optical_flow/dfme/4_frames/dfme_4_frames_00074.png
sub0005,sub0005_10,4,0,191,244,dfme/sub0005_10/00000.png,dfme/sub0005_10/00191.png,dfme/sub0005_10/00244.png,optical_flow/dfme/4_frames/dfme_4_frames_00075.png
sub0005,sub0005_11,1,54,89,135,dfme/sub0005_11/00054.png,dfme/sub0005_11/00089.png,dfme/sub0005_11/00135.png,optical_flow/dfme/4_frames/dfme_4_frames_00076.png
sub0005,sub0005_11,1,54,90,135,dfme/sub0005_11/00054.png,dfme/sub0005_11/00090.png,dfme/sub0005_11/00135.png,optical_flow/dfme/4_frames/dfme_4_frames_00077.png
sub0005,sub0005_11,1,54,92,135,dfme/sub0005_11/00054.png,dfme/sub0005_11/00092.png,dfme/sub0005_11/00135.png,optical_flow/dfme/4_frames/dfme_4_frames_00078.png
sub0005,sub0005_11,1,54,93,135,dfme/sub0005_11/00054.png,dfme/sub0005_11/00093.png,dfme/sub0005_11/00135.png,optical_flow/dfme/4_frames/dfme_4_frames_00079.png
sub0005,sub0005_12,2,49,94,159,dfme/sub0005_12/00049.png,dfme/sub0005_12/00094.png,dfme/sub0005_12/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00080.png
sub0005,sub0005_12,2,49,95,159,dfme/sub0005_12/00049.png,dfme/sub0005_12/00095.png,dfme/sub0005_12/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00081.png
sub0005,sub0005_12,2,49,97,159,dfme/sub0005_12/00049.png,dfme/sub0005_12/00097.png,dfme/sub0005_12/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00082.png
sub0005,sub0005_12,2,49,98,159,dfme/sub0005_12/00049.png,dfme/sub0005_12/00098.png,dfme/sub0005_12/00159.png,optical_flow/dfme/4_frames/dfme_4_frames_00083.png
sub0005,sub0005_13,1,21,64,120,dfme/sub0005_13/00021.png,dfme/sub0005_13/00064.png,dfme/sub0005_13/00120.png,optical_flow/dfme/4_frames/dfme_4_frames_00084.png
sub0005,sub0005_13,1,21,65,120,dfme/sub0005_13/00021.png,dfme/sub0005_13/00065.png,dfme/sub0005_13/00120.png,optical_flow/dfme/4_frames/dfme_4_frames_00085.png
sub0005,sub0005_13,1,21,67,120,dfme/sub0005_13/00021.png,dfme/sub0005_13/00067.png,dfme/sub0005_13/00120.png,optical_flow/dfme/4_frames/dfme_4_frames_00086.png
sub0005,sub0005_13,1,21,68,120,dfme/sub0005_13/00021.png,dfme/sub0005_13/00068.png,dfme/sub0005_13/00120.png,optical_flow/dfme/4_frames/dfme_4_frames_00087.png
sub0005,sub0005_14,1,37,124,175,dfme/sub0005_14/00037.png,dfme/sub0005_14/00124.png,dfme/sub0005_14/00175.png,optical_flow/dfme/4_frames/dfme_4_frames_00088.png
sub0005,sub0005_14,1,37,125,175,dfme/sub0005_14/00037.png,dfme/sub0005_14/00125.png,dfme/sub0005_14/00175.png,optical_flow/dfme/4_frames/dfme_4_frames_00089.png
sub0005,sub0005_14,1,37,127,175,dfme/sub0005_14/00037.png,dfme/sub0005_14/00127.png,dfme/sub0005_14/00175.png,optical_flow/dfme/4_frames/dfme_4_frames_00090.png
sub0005,sub0005_14,1,37,128,175,dfme/sub0005_14/00037.png,dfme/sub0005_14/00128.png,dfme/sub0005_14/00175.png,optical_flow/dfme/4_frames/dfme_4_frames_00091.png
sub0005,sub0005_15,0,0,115,149,dfme/sub0005_15/00000.png,dfme/sub0005_15/00115.png,dfme/sub0005_15/00149.png,optical_flow/dfme/4_frames/dfme_4_frames_00092.png
sub0005,sub0005_15,0,0,116,149,dfme/sub0005_15/00000.png,dfme/sub0005_15/00116.png,dfme/sub0005_15/00149.png,optical_flow/dfme/4_frames/dfme_4_frames_00093.png
sub0005,sub0005_15,0,0,118,149,dfme/sub0005_15/00000.png,dfme/sub0005_15/00118.png,dfme/sub0005_15/00149.png,optical_flow/dfme/4_frames/dfme_4_frames_00094.png
sub0005,sub0005_15,0,0,119,149,dfme/sub0005_15/00000.png,dfme/sub0005_15/00119.png,dfme/sub0005_15/00149.png,optical_flow/dfme/4_frames/dfme_4_frames_00095.png
sub0005,sub0005_16,0,40,122,181,dfme/sub0005_16/00040.png,dfme/sub0005_16/00122.png,dfme/sub0005_16/00181.png,optical_flow/dfme/4_frames/dfme_4_frames_00096.png
sub0005,sub0005_16,0,40,123,181,dfme/sub0005_16/00040.png,dfme/sub0005_16/00123.png,dfme/sub0005_16/00181.png,optical_flow/dfme/4_frames/dfme_4_frames_00097.png
sub0005,sub0005_16,0,40,125,181,dfme/sub0005_16/00040.png,dfme/sub0005_16/00125.png,dfme/sub0005_16/00181.png,optical_flow/dfme/4_frames/dfme_4_frames_00098.png
sub0005,sub0005_16,0,40,126,181,dfme/sub0005_16/00040.png,dfme/sub0005_16/00126.png,dfme/sub0005_16/00181.png,optical_flow/dfme/4_frames/dfme_4_frames_00099.png
sub0005,sub0005_17,6,48,134,171,dfme/sub0005_17/00048.png,dfme/sub0005_17/00134.png,dfme/sub0005_17/00171.png,optical_flow/dfme/4_frames/dfme_4_frames_00100.png
sub0005,sub0005_17,6,48,135,171,dfme/sub0005_17/00048.png,dfme/sub0005_17/00135.png,dfme/sub0005_17/00171.png,optical_flow/dfme/4_frames/dfme_4_frames_00101.png
sub0005,sub0005_17,6,48,137,171,dfme/sub0005_17/00048.png,dfme/sub0005_17/00137.png,dfme/sub0005_17/00171.png,optical_flow/dfme/4_frames/dfme_4_frames_00102.png
sub0005,sub0005_17,6,48,138,171,dfme/sub0005_17/00048.png,dfme/sub0005_17/00138.png,dfme/sub0005_17/00171.png,optical_flow/dfme/4_frames/dfme_4_frames_00103.png
sub0005,sub0005_18,2,0,111,248,dfme/sub0005_18/00000.png,dfme/sub0005_18/00111.png,dfme/sub0005_18/00248.png,optical_flow/dfme/4_frames/dfme_4_frames_00104.png
sub0005,sub0005_18,2,0,112,248,dfme/sub0005_18/00000.png,dfme/sub0005_18/00112.png,dfme/sub0005_18/00248.png,optical_flow/dfme/4_frames/dfme_4_frames_00105.png
sub0005,sub0005_18,2,0,114,248,dfme/sub0005_18/00000.png,dfme/sub0005_18/00114.png,dfme/sub0005_18/00248.png,optical_flow/dfme/4_frames/dfme_4_frames_00106.png
sub0005,sub0005_18,2,0,115,248,dfme/sub0005_18/00000.png,dfme/sub0005_18/00115.png,dfme/sub0005_18/00248.png,optical_flow/dfme/4_frames/dfme_4_frames_00107.png
sub0005,sub0005_19,0,0,92,110,dfme/sub0005_19/00000.png,dfme/sub0005_19/00092.png,dfme/sub0005_19/00110.png,optical_flow/dfme/4_frames/dfme_4_frames_00108.png
sub0005,sub0005_19,0,0,93,110,dfme/sub0005_19/00000.png,dfme/sub0005_19/00093.png,dfme/sub0005_19/00110.png,optical_flow/dfme/4_frames/dfme_4_frames_00109.png
sub0005,sub0005_19,0,0,95,110,dfme/sub0005_19/00000.png,dfme/sub0005_19/00095.png,dfme/sub0005_19/00110.png,optical_flow/dfme/4_frames/dfme_4_frames_00110.png
sub0005,sub0005_19,0,0,96,110,dfme/sub0005_19/00000.png,dfme/sub0005_19/00096.png,dfme/sub0005_19/00110.png,optical_flow/dfme/4_frames/dfme_4_frames_00111.png
sub0005,sub0005_20,0,0,26,102,dfme/sub0005_20/00000.png,dfme/sub0005_20/00026.png,dfme/sub0005_20/00102.png,optical_flow/dfme/4_frames/dfme_4_frames_00112.png
sub0005,sub0005_20,0,0,27,102,dfme/sub0005_20/00000.png,dfme/sub0005_20/00027.png,dfme/sub0005_20/00102.png,optical_flow/dfme/4_frames/dfme_4_frames_00113.png
sub0005,sub0005_20,0,0,29,102,dfme/sub0005_20/00000.png,dfme/sub0005_20/00029.png,dfme/sub0005_20/00102.png,optical_flow/dfme/4_frames/dfme_4_frames_00114.png
sub0005,sub0005_20,0,0,30,102,dfme/sub0005_20/00000.png,dfme/sub0005_20/00030.png,dfme/sub0005_20/00102.png,optical_flow/dfme/4_frames/dfme_4_frames_00115.png
sub0005,sub0005_21,2,0,96,156,dfme/sub0005_21/00000.png,dfme/sub0005_21/00096.png,dfme/sub0005_21/00156.png,optical_flow/dfme/4_frames/dfme_4_frames_00116.png
sub0005,sub0005_21,2,0,97,156,dfme/sub0005_21/00000.png,dfme/sub0005_21/00097.png,dfme/sub0005_21/00156.png,optical_flow/dfme/4_frames/dfme_4_frames_00117.png
sub0005,sub0005_21,2,0,99,156,dfme/sub0005_21/00000.png,dfme/sub0005_21/00099.png,dfme/sub0005_21/00156.png,optical_flow/dfme/4_frames/dfme_4_frames_00118.png
sub0005,sub0005_21,2,0,100,156,dfme/sub0005_21/00000.png,dfme/sub0005_21/00100.png,dfme/sub0005_21/00156.png,optical_flow/dfme/4_frames/dfme_4_frames_00119.png
sub0005,sub0005_22,2,0,71,185,dfme/sub0005_22/00000.png,dfme/sub0005_22/00071.png,dfme/sub0005_22/00185.png,optical_flow/dfme/4_frames/dfme_4_frames_00120.png
sub0005,sub0005_22,2,0,72,185,dfme/sub0005_22/00000.png,dfme/sub0005_22/00072.png,dfme/sub0005_22/00185.png,optical_flow/dfme/4_frames/dfme_4_frames_00121.png
sub0005,sub0005_22,2,0,74,185,dfme/sub0005_22/00000.png,dfme/sub0005_22/00074.png,dfme/sub0005_22/00185.png,optical_flow/dfme/4_frames/dfme_4_frames_00122.png
sub0005,sub0005_22,2,0,75,185,dfme/sub0005_22/00000.png,dfme/sub0005_22/00075.png,dfme/sub0005_22/00185.png,optical_flow/dfme/4_frames/dfme_4_frames_00123.png
sub0005,sub0005_23,5,0,88,142,dfme/sub0005_23/00000.png,dfme/sub0005_23/00088.png,dfme/sub0005_23/00142.png,optical_flow/dfme/4_frames/dfme_4_frames_00124.png
sub0005,sub0005_23,5,0,89,142,dfme/sub0005_23/00000.png,dfme/sub0005_23/00089.png,dfme/sub0005_23/00142.png,optical_flow/dfme/4_frames/dfme_4_frames_00125.png
sub0005,sub0005_23,5,0,91,142,dfme/sub0005_23/00000.png,dfme/sub0005_23/00091.png,dfme/sub0005_23/00142.png,optical_flow/dfme/4_frames/dfme_4_frames_00126.png
sub0005,sub0005_23,5,0,92,142,dfme/sub0005_23/00000.png,dfme/sub0005_23/00092.png,dfme/sub0005_23/00142.png,optical_flow/dfme/4_frames/dfme_4_frames_00127.png
sub0005,sub0005_24,2,21,127,208,dfme/sub0005_24/00021.png,dfme/sub0005_24/00127.png,dfme/sub0005_24/00208.png,optical_flow/dfme/4_frames/dfme_4_frames_00128.png
sub0005,sub0005_24,2,21,128,208,dfme/sub0005_24/00021.png,dfme/sub0005_24/00128.png,dfme/sub0005_24/00208.png,optical_flow/dfme/4_frames/dfme_4_frames_00129.png
sub0005,sub0005_24,2,21,130,208,dfme/sub0005_24/00021.png,dfme/sub0005_24/00130.png,dfme/sub0005_24/00208.png,optical_flow/dfme/4_frames/dfme_4_frames_00130.png
sub0005,sub0005_24,2,21,131,208,dfme/sub0005_24/00021.png,dfme/sub0005_24/00131.png,dfme/sub0005_24/00208.png,optical_flow/dfme/4_frames/dfme_4_frames_00131.png
sub0005,sub0005_25,2,0,99,177,dfme/sub0005_25/00000.png,dfme/sub0005_25/00099.png,dfme/sub0005_25/00177.png,optical_flow/dfme/4_frames/dfme_4_frames_00132.png
sub0005,sub0005_25,2,0,100,177,dfme/sub0005_25/00000.png,dfme/sub0005_25/00100.png,dfme/sub0005_25/00177.png,optical_flow/dfme/4_frames/dfme_4_frames_00133.png
sub0005,sub0005_25,2,0,102,177,dfme/sub0005_25/00000.png,dfme/sub0005_25/00102.png,dfme/sub0005_25/00177.png,optical_flow/dfme/4_frames/dfme_4_frames_00134.png
sub0005,sub0005_25,2,0,103,177,dfme/sub0005_25/00000.png,dfme/sub0005_25/00103.png,dfme/sub0005_25/00177.png,optical_flow/dfme/4_frames/dfme_4_frames_00135.png
sub0005,sub0005_26,2,28,105,189,dfme/sub0005_26/00028.png,dfme/sub0005_26/00105.png,dfme/sub0005_26/00189.png,optical_flow/dfme/4_frames/dfme_4_frames_00136.png
sub0005,sub0005_26,2,28,106,189,dfme/sub0005_26/00028.png,dfme/sub0005_26/00106.png,dfme/sub0005_26/00189.png,optical_flow/dfme/4_frames/dfme_4_frames_00137.png
sub0005,sub0005_26,2,28,108,189,dfme/sub0005_26/00028.png,dfme/sub0005_26/00108.png,dfme/sub0005_26/00189.png,optical_flow/dfme/4_frames/dfme_4_frames_00138.png
sub0005,sub0005_26,2,28,109,189,dfme/sub0005_26/00028.png,dfme/sub0005_26/00109.png,dfme/sub0005_26/00189.png,optical_flow/dfme/4_frames/dfme_4_frames_00139.png
sub0005,sub0005_27,2,0,109,217,dfme/sub0005_27/00000.png,dfme/sub0005_27/00109.png,dfme/sub0005_27/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00140.png
sub0005,sub0005_27,2,0,110,217,dfme/sub0005_27/00000.png,dfme/sub0005_27/00110.png,dfme/sub0005_27/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00141.png
sub0005,sub0005_27,2,0,112,217,dfme/sub0005_27/00000.png,dfme/sub0005_27/00112.png,dfme/sub0005_27/00217.png,optical_flow/dfme/4_frames/dfme_4_frames_00142.png
