subject,filename,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,optical_flow_path
sub0596,sub0596_04,0,101,207,dfme_testB/sub0596_04/00000.png,dfme_testB/sub0596_04/00101.png,dfme_testB/sub0596_04/00207.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00039.jpg
sub0596,sub0596_05,5,106,212,dfme_testB/sub0596_05/00005.png,dfme_testB/sub0596_05/00106.png,dfme_testB/sub0596_05/00212.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00040.jpg
sub0596,sub0596_06,0,98,200,dfme_testB/sub0596_06/00000.png,dfme_testB/sub0596_06/00098.png,dfme_testB/sub0596_06/00200.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00041.jpg
sub0596,sub0596_07,0,105,215,dfme_testB/sub0596_07/00000.png,dfme_testB/sub0596_07/00105.png,dfme_testB/sub0596_07/00215.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00042.jpg
sub0596,sub0596_08,0,89,183,dfme_testB/sub0596_08/00000.png,dfme_testB/sub0596_08/00089.png,dfme_testB/sub0596_08/00183.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00043.jpg
sub0644,sub0644_01,11,128,249,dfme_testB/sub0644_01/00011.png,dfme_testB/sub0644_01/00128.png,dfme_testB/sub0644_01/00249.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00044.jpg
sub0644,sub0644_02,1,129,262,dfme_testB/sub0644_02/00001.png,dfme_testB/sub0644_02/00129.png,dfme_testB/sub0644_02/00262.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00045.jpg
sub0644,sub0644_03,1,126,256,dfme_testB/sub0644_03/00001.png,dfme_testB/sub0644_03/00126.png,dfme_testB/sub0644_03/00256.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00046.jpg
sub0644,sub0644_04,0,80,165,dfme_testB/sub0644_04/00000.png,dfme_testB/sub0644_04/00080.png,dfme_testB/sub0644_04/00165.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00047.jpg
sub0644,sub0644_05,0,131,266,dfme_testB/sub0644_05/00000.png,dfme_testB/sub0644_05/00131.png,dfme_testB/sub0644_05/00266.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00048.jpg
sub0644,sub0644_06,0,130,264,dfme_testB/sub0644_06/00000.png,dfme_testB/sub0644_06/00130.png,dfme_testB/sub0644_06/00264.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00049.jpg
sub0644,sub0644_07,0,94,193,dfme_testB/sub0644_07/00000.png,dfme_testB/sub0644_07/00094.png,dfme_testB/sub0644_07/00193.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00050.jpg
sub0644,sub0644_08,0,111,226,dfme_testB/sub0644_08/00000.png,dfme_testB/sub0644_08/00111.png,dfme_testB/sub0644_08/00226.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00051.jpg
sub0648,sub0648_01,51,146,245,dfme_testB/sub0648_01/00051.png,dfme_testB/sub0648_01/00146.png,dfme_testB/sub0648_01/00245.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00052.jpg
sub0648,sub0648_02,0,107,219,dfme_testB/sub0648_02/00000.png,dfme_testB/sub0648_02/00107.png,dfme_testB/sub0648_02/00219.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00053.jpg
sub0648,sub0648_03,0,34,73,dfme_testB/sub0648_03/00000.png,dfme_testB/sub0648_03/00034.png,dfme_testB/sub0648_03/00073.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00054.jpg
sub0648,sub0648_04,0,108,221,dfme_testB/sub0648_04/00000.png,dfme_testB/sub0648_04/00108.png,dfme_testB/sub0648_04/00221.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00055.jpg
sub0648,sub0648_05,70,156,247,dfme_testB/sub0648_05/00070.png,dfme_testB/sub0648_05/00156.png,dfme_testB/sub0648_05/00247.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00056.jpg
sub0651,sub0651_01,0,121,246,dfme_testB/sub0651_01/00000.png,dfme_testB/sub0651_01/00121.png,dfme_testB/sub0651_01/00246.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00057.jpg
sub0651,sub0651_02,0,61,127,dfme_testB/sub0651_02/00000.png,dfme_testB/sub0651_02/00061.png,dfme_testB/sub0651_02/00127.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00058.jpg
sub0651,sub0651_03,0,61,126,dfme_testB/sub0651_03/00000.png,dfme_testB/sub0651_03/00061.png,dfme_testB/sub0651_03/00126.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00059.jpg
sub0651,sub0651_04,0,117,239,dfme_testB/sub0651_04/00000.png,dfme_testB/sub0651_04/00117.png,dfme_testB/sub0651_04/00239.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00060.jpg
sub0651,sub0651_05,0,106,216,dfme_testB/sub0651_05/00000.png,dfme_testB/sub0651_05/00106.png,dfme_testB/sub0651_05/00216.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00061.jpg
sub0651,sub0651_06,106,166,230,dfme_testB/sub0651_06/00106.png,dfme_testB/sub0651_06/00166.png,dfme_testB/sub0651_06/00230.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00062.jpg
sub0659,sub0659_01,2,124,251,dfme_testB/sub0659_01/00002.png,dfme_testB/sub0659_01/00124.png,dfme_testB/sub0659_01/00251.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00063.jpg
sub0659,sub0659_02,15,137,264,dfme_testB/sub0659_02/00015.png,dfme_testB/sub0659_02/00137.png,dfme_testB/sub0659_02/00264.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00064.jpg
sub0659,sub0659_03,0,99,202,dfme_testB/sub0659_03/00000.png,dfme_testB/sub0659_03/00099.png,dfme_testB/sub0659_03/00202.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00065.jpg
sub0663,sub0663_01,0,86,177,dfme_testB/sub0663_01/00000.png,dfme_testB/sub0663_01/00086.png,dfme_testB/sub0663_01/00177.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00066.jpg
sub0663,sub0663_02,15,127,244,dfme_testB/sub0663_02/00015.png,dfme_testB/sub0663_02/00127.png,dfme_testB/sub0663_02/00244.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00067.jpg
sub0663,sub0663_03,0,48,100,dfme_testB/sub0663_03/00000.png,dfme_testB/sub0663_03/00048.png,dfme_testB/sub0663_03/00100.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00068.jpg
sub0663,sub0663_04,0,111,227,dfme_testB/sub0663_04/00000.png,dfme_testB/sub0663_04/00111.png,dfme_testB/sub0663_04/00227.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00069.jpg
sub0663,sub0663_05,0,70,144,dfme_testB/sub0663_05/00000.png,dfme_testB/sub0663_05/00070.png,dfme_testB/sub0663_05/00144.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00070.jpg
sub0663,sub0663_06,0,118,241,dfme_testB/sub0663_06/00000.png,dfme_testB/sub0663_06/00118.png,dfme_testB/sub0663_06/00241.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00071.jpg
sub0671,sub0671_01,0,122,248,dfme_testB/sub0671_01/00000.png,dfme_testB/sub0671_01/00122.png,dfme_testB/sub0671_01/00248.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00072.jpg
sub0671,sub0671_02,0,80,164,dfme_testB/sub0671_02/00000.png,dfme_testB/sub0671_02/00080.png,dfme_testB/sub0671_02/00164.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00073.jpg
sub0671,sub0671_03,0,82,168,dfme_testB/sub0671_03/00000.png,dfme_testB/sub0671_03/00082.png,dfme_testB/sub0671_03/00168.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00074.jpg
sub0671,sub0671_04,0,110,225,dfme_testB/sub0671_04/00000.png,dfme_testB/sub0671_04/00110.png,dfme_testB/sub0671_04/00225.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00075.jpg
sub0671,sub0671_05,0,122,248,dfme_testB/sub0671_05/00000.png,dfme_testB/sub0671_05/00122.png,dfme_testB/sub0671_05/00248.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00076.jpg
sub0671,sub0671_06,0,114,232,dfme_testB/sub0671_06/00000.png,dfme_testB/sub0671_06/00114.png,dfme_testB/sub0671_06/00232.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00077.jpg
sub0671,sub0671_07,50,140,235,dfme_testB/sub0671_07/00050.png,dfme_testB/sub0671_07/00140.png,dfme_testB/sub0671_07/00235.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00078.jpg
sub0671,sub0671_08,0,114,233,dfme_testB/sub0671_08/00000.png,dfme_testB/sub0671_08/00114.png,dfme_testB/sub0671_08/00233.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00079.jpg
sub0671,sub0671_09,0,118,241,dfme_testB/sub0671_09/00000.png,dfme_testB/sub0671_09/00118.png,dfme_testB/sub0671_09/00241.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00080.jpg
sub0671,sub0671_10,0,72,148,dfme_testB/sub0671_10/00000.png,dfme_testB/sub0671_10/00072.png,dfme_testB/sub0671_10/00148.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00081.jpg
sub0671,sub0671_11,0,72,148,dfme_testB/sub0671_11/00000.png,dfme_testB/sub0671_11/00072.png,dfme_testB/sub0671_11/00148.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00082.jpg
sub0016,sub0016_01,0,53,110,dfme_testB/sub0016_01/00000.png,dfme_testB/sub0016_01/00053.png,dfme_testB/sub0016_01/00110.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00083.jpg
sub0016,sub0016_02,0,72,149,dfme_testB/sub0016_02/00000.png,dfme_testB/sub0016_02/00072.png,dfme_testB/sub0016_02/00149.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00084.jpg
sub0016,sub0016_03,7,66,130,dfme_testB/sub0016_03/00007.png,dfme_testB/sub0016_03/00066.png,dfme_testB/sub0016_03/00130.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00085.jpg
sub0016,sub0016_04,50,93,141,dfme_testB/sub0016_04/00050.png,dfme_testB/sub0016_04/00093.png,dfme_testB/sub0016_04/00141.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00086.jpg
sub0016,sub0016_05,27,87,151,dfme_testB/sub0016_05/00027.png,dfme_testB/sub0016_05/00087.png,dfme_testB/sub0016_05/00151.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00087.jpg
sub0016,sub0016_06,10,64,122,dfme_testB/sub0016_06/00010.png,dfme_testB/sub0016_06/00064.png,dfme_testB/sub0016_06/00122.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00088.jpg
sub0016,sub0016_07,25,48,75,dfme_testB/sub0016_07/00025.png,dfme_testB/sub0016_07/00048.png,dfme_testB/sub0016_07/00075.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00089.jpg
sub0016,sub0016_08,0,47,99,dfme_testB/sub0016_08/00000.png,dfme_testB/sub0016_08/00047.png,dfme_testB/sub0016_08/00099.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00090.jpg
sub0016,sub0016_09,0,41,87,dfme_testB/sub0016_09/00000.png,dfme_testB/sub0016_09/00041.png,dfme_testB/sub0016_09/00087.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00091.jpg
sub0030,sub0030_01,55,111,171,dfme_testB/sub0030_01/00055.png,dfme_testB/sub0030_01/00111.png,dfme_testB/sub0030_01/00171.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00092.jpg
sub0030,sub0030_02,0,58,121,dfme_testB/sub0030_02/00000.png,dfme_testB/sub0030_02/00058.png,dfme_testB/sub0030_02/00121.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00093.jpg
sub0030,sub0030_03,30,74,123,dfme_testB/sub0030_03/00030.png,dfme_testB/sub0030_03/00074.png,dfme_testB/sub0030_03/00123.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00094.jpg
sub0030,sub0030_04,15,80,150,dfme_testB/sub0030_04/00015.png,dfme_testB/sub0030_04/00080.png,dfme_testB/sub0030_04/00150.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00095.jpg
sub0030,sub0030_05,40,103,170,dfme_testB/sub0030_05/00040.png,dfme_testB/sub0030_05/00103.png,dfme_testB/sub0030_05/00170.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00096.jpg
sub0030,sub0030_06,0,24,52,dfme_testB/sub0030_06/00000.png,dfme_testB/sub0030_06/00024.png,dfme_testB/sub0030_06/00052.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00097.jpg
sub0030,sub0030_07,0,66,136,dfme_testB/sub0030_07/00000.png,dfme_testB/sub0030_07/00066.png,dfme_testB/sub0030_07/00136.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00098.jpg
sub0030,sub0030_08,20,42,69,dfme_testB/sub0030_08/00020.png,dfme_testB/sub0030_08/00042.png,dfme_testB/sub0030_08/00069.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00099.jpg
sub0056,sub0056_01,11,49,92,dfme_testB/sub0056_01/00011.png,dfme_testB/sub0056_01/00049.png,dfme_testB/sub0056_01/00092.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00100.jpg
sub0056,sub0056_02,0,67,138,dfme_testB/sub0056_02/00000.png,dfme_testB/sub0056_02/00067.png,dfme_testB/sub0056_02/00138.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00101.jpg
sub0056,sub0056_03,25,80,139,dfme_testB/sub0056_03/00025.png,dfme_testB/sub0056_03/00080.png,dfme_testB/sub0056_03/00139.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00102.jpg
sub0056,sub0056_04,30,86,147,dfme_testB/sub0056_04/00030.png,dfme_testB/sub0056_04/00086.png,dfme_testB/sub0056_04/00147.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00103.jpg
sub0056,sub0056_05,15,61,111,dfme_testB/sub0056_05/00015.png,dfme_testB/sub0056_05/00061.png,dfme_testB/sub0056_05/00111.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00104.jpg
sub0056,sub0056_06,15,80,149,dfme_testB/sub0056_06/00015.png,dfme_testB/sub0056_06/00080.png,dfme_testB/sub0056_06/00149.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00105.jpg
sub0056,sub0056_07,15,60,110,dfme_testB/sub0056_07/00015.png,dfme_testB/sub0056_07/00060.png,dfme_testB/sub0056_07/00110.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00106.jpg
sub0056,sub0056_08,22,75,133,dfme_testB/sub0056_08/00022.png,dfme_testB/sub0056_08/00075.png,dfme_testB/sub0056_08/00133.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00107.jpg
sub0056,sub0056_09,9,68,132,dfme_testB/sub0056_09/00009.png,dfme_testB/sub0056_09/00068.png,dfme_testB/sub0056_09/00132.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00108.jpg
sub0061,sub0061_01,11,83,160,dfme_testB/sub0061_01/00011.png,dfme_testB/sub0061_01/00083.png,dfme_testB/sub0061_01/00160.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00109.jpg
sub0061,sub0061_02,30,95,164,dfme_testB/sub0061_02/00030.png,dfme_testB/sub0061_02/00095.png,dfme_testB/sub0061_02/00164.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00110.jpg
sub0061,sub0061_03,0,43,90,dfme_testB/sub0061_03/00000.png,dfme_testB/sub0061_03/00043.png,dfme_testB/sub0061_03/00090.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00111.jpg
sub0061,sub0061_04,60,123,190,dfme_testB/sub0061_04/00060.png,dfme_testB/sub0061_04/00123.png,dfme_testB/sub0061_04/00190.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00112.jpg
sub0061,sub0061_05,17,74,136,dfme_testB/sub0061_05/00017.png,dfme_testB/sub0061_05/00074.png,dfme_testB/sub0061_05/00136.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00113.jpg
sub0061,sub0061_06,0,37,79,dfme_testB/sub0061_06/00000.png,dfme_testB/sub0061_06/00037.png,dfme_testB/sub0061_06/00079.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00114.jpg
sub0061,sub0061_07,0,67,138,dfme_testB/sub0061_07/00000.png,dfme_testB/sub0061_07/00067.png,dfme_testB/sub0061_07/00138.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00115.jpg
sub0061,sub0061_08,20,92,169,dfme_testB/sub0061_08/00020.png,dfme_testB/sub0061_08/00092.png,dfme_testB/sub0061_08/00169.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00116.jpg
sub0061,sub0061_09,0,63,131,dfme_testB/sub0061_09/00000.png,dfme_testB/sub0061_09/00063.png,dfme_testB/sub0061_09/00131.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00117.jpg
sub0061,sub0061_10,0,54,112,dfme_testB/sub0061_10/00000.png,dfme_testB/sub0061_10/00054.png,dfme_testB/sub0061_10/00112.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00118.jpg
sub0061,sub0061_11,0,71,146,dfme_testB/sub0061_11/00000.png,dfme_testB/sub0061_11/00071.png,dfme_testB/sub0061_11/00146.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00119.jpg
sub0061,sub0061_12,0,39,83,dfme_testB/sub0061_12/00000.png,dfme_testB/sub0061_12/00039.png,dfme_testB/sub0061_12/00083.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00120.jpg
sub0061,sub0061_13,0,37,79,dfme_testB/sub0061_13/00000.png,dfme_testB/sub0061_13/00037.png,dfme_testB/sub0061_13/00079.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00121.jpg
sub0061,sub0061_14,29,101,178,dfme_testB/sub0061_14/00029.png,dfme_testB/sub0061_14/00101.png,dfme_testB/sub0061_14/00178.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00122.jpg
sub0061,sub0061_15,16,89,166,dfme_testB/sub0061_15/00016.png,dfme_testB/sub0061_15/00089.png,dfme_testB/sub0061_15/00166.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00123.jpg
sub0077,sub0077_01,0,44,92,dfme_testB/sub0077_01/00000.png,dfme_testB/sub0077_01/00044.png,dfme_testB/sub0077_01/00092.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00124.jpg
sub0077,sub0077_02,10,40,75,dfme_testB/sub0077_02/00010.png,dfme_testB/sub0077_02/00040.png,dfme_testB/sub0077_02/00075.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00125.jpg
sub0081,sub0081_01,0,72,149,dfme_testB/sub0081_01/00000.png,dfme_testB/sub0081_01/00072.png,dfme_testB/sub0081_01/00149.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00126.jpg
sub0081,sub0081_02,30,96,166,dfme_testB/sub0081_02/00030.png,dfme_testB/sub0081_02/00096.png,dfme_testB/sub0081_02/00166.png,optical_flow/dfme_testB/apex/dfme_testB_apex_00127.jpg
